90,米粒,还行,"<span class=""short"">2.5 鼓励一下往上拉拉吧。当然不是一无是处，但是看得很焦躁。其实科幻片里人类应该太空战狼还是充满敬畏没有说一定要怎样的。但不论最终需要传达什么情感，哪怕是最简单的亲人想要再见面，都需要循序渐进让观众逐渐产生同理心呀。这电影呢，夹住了就掰，卡住了就踹，急眼了就大喊，不爽了还放火，感觉所有的角色都脾气很差。不是一个好故事应有的继续方式。地球被推来推去暂且不说脑洞的问题，总之觉得可以完全讲的更好的。电影千万套，好看最重要。票价如此贵，钱包两行泪……</span>",2019-02-23,https://www.douban.com/people/conanemily/
91,小岩井,推荐,"<span class=""short"">希望这只是一个开始，科幻元年但愿名副其实。</span>",2019-02-07,https://www.douban.com/people/koiwai0908/
92,大奇特(Grinch),--,"<span class=""short"">拍摄的角度来说可以了，美术、特效一大进步，不足还有很多。原著的概念改成宏大视角下的舍小家顾大家……旋律也就跟着正了。给予观众的解释太多，赋予观众的想象太少，过多展现特效，缺少对人物功能、动机上的铺垫，以及镜头切太快，细节有缺失。年轻演员整体太差（尤其那个程序员），放了几个很基础的致敬元素（如“HAL9000”的莫斯，陀螺钥匙扣等等），行吧。</span>",2019-01-28,https://www.douban.com/people/grinch/
93,不流,力荐,"<span class=""short"">没毛病没毛病，有毛病也是没毛病。</span>",2019-02-05,https://www.douban.com/people/tuiblio/
94,恶魔的步调,推荐,"<span class=""short"">三点：一这是部献给程序员的影片；二是如果能改造一下，音乐其实是可以再加持一下的；三是，这根本是把刘慈欣拍成新海诚了嘛（不过想想其实差别也没那么大）。</span>",2019-02-05,https://www.douban.com/people/Len./
95,三七莲华,推荐,"<span class=""short"">吴京式煽情太多，某些地方逻辑有缺，我很烦主角那俩熊娃，但整体瑕不掩瑜，值得一看。7-8分。春节档也就这个比较好看了。还有我真的觉得以人类劣根性这么宏伟的计划根本坚持不了2500年，五代之内就会给搞砸了。</span>",2019-02-05,https://www.douban.com/people/lotusfire666/
96,张大水,还行,"<span class=""short"">1.救援队在上海的时候被导航坑了，从东方明珠绕了好久才绕到环球金融中心。2.不如叫《地球最后的一晚》或者《drops of Jupiter》。3.俄语有加分，带来加加林的火箭在外太空的感觉，但后来法语用得让人懵逼。4.只是代表电影工业又上了一步，以后这样的片子应该会越来越多，自high程度有点过头了，说到底影片的内核还是好莱坞的，或地心引力或世界末日，表面made in china,却不是中国芯。</span>",2019-02-07,https://www.douban.com/people/1693422/
97,变形的文科生,较差,"<span class=""short"">作为科幻迷来说，挺失望的，想打两星，充其量就是个好莱坞平庸水准的太空灾难片。完全没有预期中的超级震撼感，因为本片其实谈不上想象力，画面、情节很多都是经典/知名科幻片的移植，甚至没有自己的风格，纯粹就是一个砸钱的工业特效大片，看不到任何新东西，无法让你产生那种神秘宇宙探索的敬畏与致密吸引力，如果你是看过很多科幻片的科幻迷，你压根不会为任何一个画面或者情节感到激动甚至颤抖。
作为一名中国观众，就觉得还是可以给三星半吧，毕竟起码特效水平是上去了，在好莱坞面前起码不会显得太low。总体而言，这与我预期中的那种充满人文、科学智慧与审美的高级科幻片，还是差了十万八千里。再次感叹，库布里克是真的牛逼，老雷是多么值得跪拜，诺兰也真的是无可替代啊！</span>",2019-01-28,https://www.douban.com/people/pajamania/
98,武侠小王子,推荐,"<span class=""short"">地球最后的战狼？这片含京量有点高啊。</span>",2019-01-29,https://www.douban.com/people/china-undead/
99,Neroat,还行,"<span class=""short"">故事脉络：太阳膨胀即将吞噬地球→人类团结把地球推离太阳系→推离过程地球被木星吸住即将分解→众人合力把木星点燃推开地球→成功。特效很好但剧情真的太烂。这片子最惊奇的是不像其他科幻片是抛弃地球另选家园，而是人类带着地球跑。户口演技太差人设也不行还特装逼，看得我想暴打他的狗头，不过其他演员都不是太出彩，煽情有点尴尬但是整个立意很好。三星半。</span>",2019-02-07,https://www.douban.com/people/58426455/
100,prayer,还行,"<span class=""short"">所有的主演情商都好低噢</span>",2019-02-05,https://www.douban.com/people/nirvanainfire/
101,朝阳区妻夫木聪,推荐,"<span class=""short"">很复杂的观感，即便能说出这个片子的一百个不足，比如本土化的台词过于刻意、比如有点想当然的剧情、比如一根筋式的人物塑造、比如结尾处站在宇宙中心用爱发电的廉价煽情等等，但是情感上还是有被打动到。看的过程中一度想到人类的伟大与渺小，也穿越到Interstellar结尾安妮一个人孤寂的神情，甚至还想起了奇葩说里大美玲说的那个“有后东”和“无后米”的故事。其实本质上还是在用硬科幻的外壳包裹人类共通的情感联系，“选择回家”or“选择远方”这样的议题放在影片的语境中显得更具现实意义，也显得更加在地；而宿命的荒凉感和对希望的执着企盼，在顶级工业水准的加持下也散发着动人的色彩。这颗在黑暗宇宙中摸索前行的小小星球，承载着人类多少厚重的能量，一想到就觉得震颤不已。中国科幻电影第一步，走得确实不容易，三星半鼓励。</span>",2019-01-28,https://www.douban.com/people/Invisible___/
102,NullPointer,还行,"<span class=""short"">电影上映恢复评星，特效三星算正常，但人物和台词就是蠢到尴尬，只要你不被所谓中国科幻大片的情结绑架，想象下要韩国人拍了这么一部绝对被喷成狗头，本片水平给三星非常公允，就是如果韩产三星最高如果国产三星最低的水平——前半段是一股熟悉的国产囧片味道，情节靠画外音推进，人物靠中二前进。后半段是一股熟悉的国际灾难大片味道。但后半段真不错，离结尾越近水平越好，人物纷纷活过来了，情节开始沿着陡峭的逻辑的轨道滑行飞向终点。。。ps, 在设定在几十年后的科幻电影里夹各种转瞬即逝的网络文化梗——从此不再只有好莱坞爆米花片那么浅薄，中国爆米花电影一旦有机会就青出于蓝。</span>",2019-02-06,https://www.douban.com/people/NullPointer/
103,孤鸿影,力荐,"<span class=""short"">国内拍绝对要毁，不是说国内没有好导演，好编剧，好演员，而是国内缺少踏踏实实做电影的电影人。国内特效，资金，电影工业懂的人都知道不比好莱坞差的。我收回这句话，流浪星球刷爆！中国科幻万岁！  然后我把话筒交给“京学家”你们黑前能看完再黑吗？</span>",2019-02-05,https://www.douban.com/people/115953220/
104,青泥,力荐,"<span class=""short"">满分。谈科幻情怀、谈中国人的情结其实是没有必要的，这毕竟是一个见仁见智的问题，但是从技术上来说，它是一部已经成熟的商业科幻大片，只有在这个方面看到了成功和盈利的希望，未来中国市场上才有更多国产科幻片出现的可能，因此，我给它满分。</span>",2019-02-05,https://www.douban.com/people/mmmmmr/
105,占黑小伙,推荐,"<span class=""short"">宇宙广播地球无望的时候 我真希望片子就此结束吧 让人类静静地面对自己的时间终点…… （引发不适的是贯穿始终的“回家”教育</span>",2019-02-07,https://www.douban.com/people/wangzhanhei/
106,囧叔,推荐,"<span class=""short"">看过超前电影场，泪点很多，主要在片头片尾上，前头写着“原著：刘慈欣”，片尾直接围绕一本《流浪地球》原著做了一段蛮带感的CG，而大刘就坐在前排，经历着自己的第一次。我没收钱，实名打四星，不是友情转发，跟大刘和郭帆都没有友情。</span>",2019-01-20,https://www.douban.com/people/tassadar/
107,药师,--,"<span class=""short"">什么时候我们不会自我感动到打鼓励分，才真有那么一点指望。今天打鼓励分的人，明天自己拍片，也希望大家来鼓励，那不如去做厨子（美术确实好）</span>",2019-02-06,https://www.douban.com/people/55937351/
108,gegemoon,还行,"<span class=""short"">格局这种东西见仁见智，但至少在特效水平上达到了好莱坞工业化（十年前2012）的水平。一些设计还是挺有意思的，比如条形码扫描，驾驶提示的梗，不过机械盔甲能多展现一下作用就更好了。细节上真没法推敲，好多地方嘴型都对不上，还有卡帧既视感。以及100年后的社会有点令人失望啊，跟现在没啥差别，北京中学生校服还那么丑。</span>",2019-02-08,https://www.douban.com/people/gegemoon/
109,李濛Lemon,推荐,"<span class=""short"">三星半吧，基本在预期之内，国产科幻片交出这样的作品已属惊喜。实际上这片子所有的优点都是对原著精华的继承，片子成功，大刘功不可没。有原著打底，剧情没有太差，特效也还不错，但缺点仍然十分明显。首先人物的情感纽带太薄弱了，父子亲情基本靠道具（如照片）和闪回渲染，毫无张力；其次，人物塑造得太差，演员没有一个演技到位的，小姑娘做作，小男孩过火，吴京好像随时要给你上一节思想教育课；第三，不是不可以煽情，但煽情也需要水平，最后点燃木星的段落因为过于频繁的煽情，变得拖沓而矫情。</span>",2019-02-06,https://www.douban.com/people/lm498521969/
110,拔刀诀,还行,"<span class=""short"">有惊喜也有遗憾。这部电影证明了—— 1、中国导演在技术层面完全有能力拍出不逊色于好莱坞科幻大片的特效场面。2、他们对于故事内核对于人性和人类情感的理解，仍然停留在狗血家庭伦理剧＋革命英模样板戏的陈腐套路中。当最后高潮阶段男主他妹颤抖着朗诵出一篇女初中生作文时，终于没忍住笑场。刹车时代，逃逸时代，流浪时代，流浪地球是可以拍成系列的宏大设定，有点可惜了……</span>",2019-02-06,https://www.douban.com/people/1182787/
111,柯里昂,还行,"<span class=""short"">虽然原著风评极高，但电影其实还是按照最常见的那套类型片的模板在拍，最后干脆用剪辑伎俩让吴京挤出了马修·麦康纳式的两行泪，相比大家的野心，吴京这一哭确实有点太没诚意了…不过放同类型片堆里，这种级别的体量除了好莱坞大概也只有不差钱的中国电影人能搞出来了，当然话说回来，想必主要还是制作方会省钱…地球部分更像是过往灾难片的元素集合，空间站部分赶不上好莱坞顶级也能把俄罗斯近几年拍的那批太空片甩远（加分项），无奈剧情上逻辑打脸的地方仍旧太多，另外，近一半的台词和口型对不上是咋回事？</span>",2019-02-06,https://www.douban.com/people/pirealwei/
112,安德烈大叔,还行,"<span class=""short"">摒除当下“保护主义”盛行所附加的“降低标准”、“一星鼓励”，这就是个三星偏低水准的作品。制作层面在当下中国电影工业而言是很亮眼的，大概达到了好莱坞二十年前的水平。剧本故事完整，三幕结构加双线，很标准的路数，最大的欠缺是人物扁平，没有能让人记住的角色，（演员表现比较糟糕）也让整部片子显得有些闷。导演很粗暴也很潦草，“饱满”的配乐听上去大都是高仿的美国货，鼓点都差不多，当然这都是行业惯例，不过直男煽情还是得多练习一下。最后从科幻层面而言，这部片子“硬科幻”定义的有待商榷。</span>",2019-02-05,https://www.douban.com/people/christopherlin/
113,朝阳区陆依萍,推荐,"<span class=""short"">屈楚萧就是我的小狼狗，请把我从北京一路顶到木星，谢谢！</span>",2019-02-10,https://www.douban.com/people/50060410/
114,伯樵·阿苏勒,还行,"<span class=""short"">优点和缺点同样明显…优点就不说了。缺点：这线索交待太tm乱了，高潮场面混乱到无厘头，这样居然也把故事讲下去了…几个大的煽情场景感情酝酿得都太差…最关键的，真的不是要黑吴京，全片属他最尬，演技就不说了，这念白，大陆演员念白差成这样也就小鲜肉了…要能换个强一点属性的爹，绝对是一部值4星的片（含鼓励了）</span>",2019-01-28,https://www.douban.com/people/yuanzhigao_0/
115,壹安²,力荐,"<span class=""short"">格局之宏大，华语科幻实属罕见，辽阔、感人、激动，当然不得不说是幸得大刘原著之福，大灾难背景下，情、救赎、信念、牺牲…真是科幻永恒的内核和精髓。最后，流浪地球可能不是最好的科幻电影，但绝对是华语科幻最有里程碑意义的一步。</span>",2019-01-28,https://www.douban.com/people/rayland/
116,顿河,力荐,"<span class=""short"">一定会有人来较真儿，不过尔尔。但就是喜欢以及尊敬。人类有两只眼睛，既要关注当下，也要眺望远方。赶长路总得看得远些，多点夸父追日的浪漫，就能多点愚公移山的可能。【流浪地球】是个不断在两个坏的结果里做选择的故事，希望是唯一的标准。说是科幻元年，意味着一片荒芜百废待兴，而出发的决心和勇气，赢得的将不只是尊重，因为今天就是明天的昨天。最喜欢片尾的那段话，我们是个缺乏谈论普世价值基础的社会，但希望和勇气，总是可以也应该说的吧。</span>",2019-01-29,https://www.douban.com/people/alexcite/
117,西帕克,较差,"<span class=""short"">流浪地球这个科幻设定非常浪漫，但执行起来却有点网飞网大的感觉。人物多且不深入，主线基本就是一场没规划的救援。导演既想做的温情，又想做一点悬疑，但两头落空。其实，这个设定可挖掘的地方很多，毕竟计划刚开始就要杀死一半的地球人，如何选择取舍其实非常艰难，之后的社会也更应该沉浸在悲伤和自责中，而不仅仅是如今的猎奇和救援。只关注科学的那一面，而略过或简化人性的那一面，难道中国科幻的最高追求只能是爽片吗？</span>",2019-02-06,https://www.douban.com/people/colinpark/
118,咱说,还行,"<span class=""short"">走出影厅的时候，我身后一位女生跟她的同伴说了三句话：“这部电影剧情很一般，网上打分高大概是因为特效吧。而且为什么搞这么多煽情啊。”我同意她的看法。这部电影让我感觉最不足之处，那就是人、人性、人类文明和人文关怀的统统缺失。我看不到芸芸众生的人，看不到七情六欲的人性，看不到色彩斑斓的人类文明，我只看到各种硬伤的科幻设定，只看到各种未必高明的高科技，只看到国产电影最高水准的特效。可是，没有了人，这一切都是苍白的。当《后天》里难民们在图书馆里争辩要不要烧尼采的书、想竭力保护西方文明之里程碑的谷腾堡圣经时，这样的细节会让人肃然起敬。高度文明不是苍白得只剩下高科技。即便在最危难的时刻，我们仍然会想起某些永恒的人类文化母题，它们的价值超越了小情小爱，也超越了家国情怀，恐怕它们才是人类命运共同体的真谛。</span>",2019-02-09,https://www.douban.com/people/Uvo/
119,不良少女王蛋壳,还行,"<span class=""short"">刘启和刘朵朵逼话特别多，一度希望他俩能闭嘴，把整个电影都弄肤浅了，京王还是厉害，比战狼里好一点</span>",2019-02-06,https://www.douban.com/people/xiaodanke/
120,冬惊,力荐,"<span class=""short"">看到吴京戴上同传机忍不住笑出声</span>",2019-01-28,https://www.douban.com/people/rosiel/
121,FYB,较差,"<span class=""short"">煽情显得太尴尬</span>",2019-02-05,https://www.douban.com/people/65181960/
122,Pekingcat,很差,"<span class=""short"">我是很客观的评分的，编剧部分有很大的问题，这个问题就是这里面主人公面对所有的困难和挑战而采取的行动，不靠外部情势的改变和机遇，不靠主人公由于遭遇而转变了视角，全靠“突然想到了”，影片后半段感觉被人绑住硬噎进去一个馒头，不知道怎么回事地球就在无数个偶然的“突然想到”中被拯救了，让这里面所有人的“抉择”都轻飘飘的，里面大多数人死的都不是因为他人的决定，而是意外，为了营造末世感尸体遍地却不让人有触动，说到底，是电影没有真的思考和人文关怀，空有个“必须拯救人类”的空话，却不知道人到底为何物。及格的电影吧，还基本能看得下去。
（很多人去给豆瓣的app打1星，认为只能看过电影才能打分，好吧，我看过的，现在3星改1星，为你们热爱的，想要以任何手段捍卫的这部电影，献上我庄重的1星）</span>",2019-02-08,https://www.douban.com/people/pekingcat/
123,心生,推荐,"<span class=""short"">是中国科幻电影的里程碑式作品。它彻彻底底把国产科幻片，大幅度地推进到了一个全新的高度。即便是放在国际电影市场中，这样的水准也是足够了的，而且比较体面。它有着《三体》式的悲悯、硬核与史诗感，虽然体量上无法跟《三体》相比，虽然整体跟世界顶级科幻片仍有差距，但它真正点燃了国产科幻电影的新希望。加油！</span>",2019-02-05,https://www.douban.com/people/itzhaoxiangyu/
124,凹凸,还行,"<span class=""short"">问题非常多 但想想它至少把中国科幻片的天花板拉高了不止一点点 还是鼓励鼓励吧（全片最好看的部分是导演的颜）</span>",2019-01-28,https://www.douban.com/people/mr_tree/
125,天亮天黑,推荐,"<span class=""short"">看《流浪地球》的过程中，眼前依次浮现出《后天》《2012》《星际穿越》，出乎意料地，完全不输好莱坞的后期特效。作为2000年就开始在《科幻世界》的银河奖征文里追随大刘的读者，这部电影可以说是比较让人自豪了。《红海行动》在2018年票房有多好，《流浪地球》就有可能卖多少。</span>",2019-01-28,https://www.douban.com/people/oldtime/
126,乱骂1977,很差,"<span class=""short"">拍出了c级好莱坞科幻片的质感，不知所云不知所踪不知所谓不知所以。生活耗尽人的热情，这部电影也一样。假大空无法使人感同身受。把中国人的情感拍的很廉价。猪队友让人生厌。</span>",2019-02-06,https://www.douban.com/people/luanma1977/
127,百草幽香,还行,"<span class=""short"">特效还行，剧情是什么鬼！没几个人做事是合乎逻辑的，一个个莫名其妙。感觉这部片子就是学美国大片“画虎不成反类犬”的产物。为什么要在灾难片里尬笑？而且，根本就一点儿都不好笑。结果既丢掉了面临末日时应有的严肃庄重，又没有一点幽默感。唯一看着顺眼的是吴京，至少是个正常的人类，除了最后那个奇怪的站不住脚的决定。其他人要么歇斯底里，要么油腔滑调。最讨厌的是刘启，我恨不能冲进银幕一巴掌抽死这个小屁孩。长着一张欠揍的脸还总是自封“天才”，要多恶心有多恶心好吧。最后，都流浪地球了，还要忍受新闻联播和到处可见的煽动性标语，这特么才是最大的灾难好吧。</span>",2019-02-07,https://www.douban.com/people/1361959/
128,davekozg,还行,"<span class=""short"">《流浪地球》 我们通常说的“看电影感觉台词尴尬，看不下去”的原因很直接：“那个角色在那个场景中不会也不应该说那样的话”。为什么？因为我们知道自己不会那么说话，也知道没人会那么说话。这种缺陷在《流浪地球》的后半段毫无节制到几乎难以忍受。纯粹做一个猜想式的论述：可能长久以来国人习惯了假大空的宏大叙事，而从来都缺乏家庭层面的感情视角。于是当观众厌弃了假大空，而电影创作者试图从家庭层面的感情视角去讲一个故事的时候，却因为这种长久以来私人视角叙事的匮乏而显得捉襟见肘，似乎电影创作者并不知道怎样表达家庭层面的感情叙事视角，而只能拿着好莱坞现成的体系往里套。而很遗憾的是，这么做，又使得本就已经非常尴尬的台词显得更加尴尬  #如果把里面的全部演员都换成好莱坞演员，台词换成英文，满分为5的话，大约值2分多一些#</span>",2019-02-09,https://www.douban.com/people/2039887/
129,OhBoyDaily,力荐,"<span class=""short"">请把《三体》安排上！</span>",2019-02-05,https://www.douban.com/people/boyvintagestore/
130,七七,力荐,"<span class=""short"">少一点史诗感，但还是五星！</span>",2019-02-05,https://www.douban.com/people/nw77/
131,fateface,推荐,"<span class=""short"">我儿子说：必须五星！但是我觉得客观来说也就是三星半吧。人物塑造实在太尬了。至于说中国人也能拍硬科幻啥的，是挺不容易的，但那跟电影本身也没啥关系吧。</span>",2019-02-08,https://www.douban.com/people/4187023/
132,宽松睡裤又如何,较差,"<span class=""short"">一部软科幻电影就不要拿出一副硬科幻的腔调，硬又硬不起来。</span>",2019-02-07,https://www.douban.com/people/cheristorm/
133,帕罗西汀,还行,"<span class=""short"">1.80%末日灾难+19.9%太空歌剧+0.1%赛博朋克，执行不可能完成的任务。从世界观打造和特效来说比预期好太多，小毛病有，大方向是国产科幻片的一次突破。

2.同声传译、春季设定这些点考虑得很细致，甚至很多点感动到了我，但是节奏有问题，煽情点太多，这个情绪还没推向高潮，紧接着来了别的。饰演朵朵的演员的演技、电影台词太差了，每次旁白出现我都希望他闭嘴。总体值得鼓励。

3.郭帆自己也说，本来想参考《星际穿越》，结果发现“美学上想要达到中国观众语境的包装太难了”，所以在实际操作中，最有参考价值的是《银翼杀手》。因此观众能发现地下城的景观是有赛博朋克影子的，但郭帆把它本土化得很好，没有香港的感觉，更内地。“亲人两行泪”是个惊喜点。</span>",2019-01-11,https://www.douban.com/people/syfan/
134,墨墨,还行,"<span class=""short"">台词用力过猛，基本达到了高考满分作文的水准……其他还可以</span>",2019-02-06,https://www.douban.com/people/babykitty/
135,热血青年李健,很差,"<span class=""short"">八组吹得我忍不住去看了午夜场，实在是失望，特效粗糙，台词幼稚，人设肤浅，剧情无聊，刻意煽情……wtf，被口碑逆袭营销路线套路了。一星给全片最佳扮演者——空间站控制系统Moss！地球都快毁灭了，只有Moss在扮演着科幻片的角色，其他人都还想着回家过年:)“moss从未叛变”全剧最苏</span>",2019-02-08,https://www.douban.com/people/121091620/
136,后自愈,推荐,"<span class=""short"">超乎预想的太多。这的确是一部意义非同寻常的作品，剧本和特效都足够踏实，满满的人文主义关怀让它有了与美国大片截然不同的气质。还有瑕疵，但在其相对华语电影工业和类型高度的巨大飞跃前，这些都不值一提。冰雪覆盖的巨大建筑物、赛博朋克的地下城、“流浪地球计划”的故事构想，这些震撼感官的部分也指向国产科幻片逐渐明晰的未来。</span>",2019-02-04,https://www.douban.com/people/75391386/
137,Hideo,很差,"<span class=""short"">高度依赖文本的叙事，郭帆创造了一种全新的艺术形式……姑且称之为“视听小说”吧。叙事基本靠说，剧作节奏零碎且赶，看得出郭帆对某些观众智力的绝望，浅显直白到务求最智障的人都能看懂。郭帆讲故事的耐心近乎为零，放弃了引导而是一味强迫观众进入情绪。闭眼睛就是广播剧，睁眼睛就是奇观展示。配乐的滥用令人发指，三条音轨几乎铺满了整部电影。郭帆似乎并不在乎观众的听力健康，低重音滥用让人濒临崩溃。着重强调“灾难”的场景，却淡化了逻辑关系，对关键信息进行了模糊化处理。为了惨而惨，死亡在剧作层面目的性很明显，对操控观情绪的作用比对剧情的推动要大得多。经常为了戏剧性，彻底牺牲逻辑。郭帆对演员的指导堪称灾难，情绪建设基本上没有，全凭乱吼爆发出来。立意层面依旧是刘慈欣让人作呕的三观，在极端背景下论证那套反智反理性的东西。</span>",2019-02-07,https://www.douban.com/people/cian/
138,无耻不混蛋,推荐,"<span class=""short"">“科幻版《红海行动》”+“太空版《战狼2》”。最后，还是靠“战狼”拯救人类。的确，这一次，国产科幻片的技术性问题是解决了，也给国产科幻片开了一个好头，剩下的，请继续加油。</span>",2019-02-06,https://www.douban.com/people/miumiu-li/
139,Madison,力荐,"<span class=""short"">在国产电影上的里程碑意义值得一个五星，制作与国际一流接轨，故事的史诗感甚至是21世纪科幻电影中数一数二的，为此也真的可以忽略前半程剧本的略微混乱。最后一幕真的炸了，情感牌打得好，史诗感也做足了，吴京的戏份虽然不多，但都在关键点上，最后一场戏也是煽的恰到好处，忘掉他是战狼吧，人家这次拯救全人类了。</span>",2019-01-27,https://www.douban.com/people/34347136/
140,寂地,较差,"<span class=""short"">早早定了《流浪地球》的票，设定棒，开头燃。可惜大气磅礴的背景下，少年男女主角的性格就显得太矫情了，人物也有点脸谱化。但流浪地球的概念真的好棒！都可以拍成几季的长篇科幻剧了，一部电影讲完这一个故事已经实属不易……看完坐上车忍不住想对导演说：“行车不规范，亲人两行泪。”</span>",2019-02-06,https://www.douban.com/people/zyl622/
141,格里高尔,还行,"<span class=""short"">原著的奇葩和浪漫大半消失，乱哄哄，但最初三分之一还是给了我一些惊喜，作为国产灾难片可以及格，为鼓励甚至可以上四星。地下城黑市的三秒呈现我注意到两组男女互动，一是浪女憨男，一是悍女浪男，太陈旧了，太小品了，太低能了，在最该舒张人性的所谓黑市区依然是这副看饱了春晚的蠢相，中国人的压抑到底是有多深重，千年集权统治，真是不寒而栗。卡车里那段女音更可怕，那种把成人当儿童的嘴脸，以及所有角色的一切充公却依然充实的精神状态，都很熟悉，虽说高压环境令人类文明倒退到中国标准是可能的，但回想国外电影表现此类高压集权环境下，角色对自由的自然向往，本片是完全没有的，所有中国人都仍然是一幅不想挣脱框架、最多在框架内变通的顺民嘴脸。主角的脱轨行为只能算撒娇作死，和自由没有一毛钱关系，和围着家长转的乖宝宝没有本质区别。</span>",2019-02-06,https://www.douban.com/people/storyof/
142,蒙特内哥罗金楼,较差,"<span class=""short"">京味十足让人尴尬（是北京不是吴京）</span>",2019-02-08,https://www.douban.com/people/darkma/
143,雅典娜,还行,"<span class=""short"">木星它做错了什么！！！【好好一个灾难片天天闹什么硬什么科啊，根本不科，硬不起来的… 【想夸一句特效的确拿得出去结果看到字幕一大片Weta工作人员名单，行吧呵呵【请仔细思考你感受到的感动是剧本煽情结果还是真喜欢宇宙洪荒【求求你们去看看《苍穹浩瀚》吧，也就强上二百五十倍吧</span>",2019-02-09,https://www.douban.com/people/Athenalotr/
144,Tyger Tyger,还行,"<span class=""short"">有库布里克1968年的经典在前，一切对此片所持的赞语都应节制。我感兴趣的是“火种”计划的既定程序和地球联合政府的叙事位置怎么摆，这其实是片中一直很模糊的地带。 联合政府最后用法语同意吴京的冒险，是“理智”之外的情感弹性的显示吗？这个意义上，刘户口和吴京之间，吴京和联合政府的指令之间，是个体和父／法间的和解-妥协的故事~</span>",2019-02-08,https://www.douban.com/people/tangweijie/
145,小白兔,还行,"<span class=""short"">怎么说呢，特效制作场景设计真的深深震撼到了我，即是因为我们的科幻片终于可以如此精良，也是因为电影中地球的场景设计真的很棒，但是！台词真的很尴尬，倒不是亲人两行泪那几句，而是很多对话让我很别扭！尤其爷爷快死的时候孙子一直疯狂喊着老东西真的是让我觉得耍酷能不能挑挑时候？男一全程装逼脸，实在是尴尬</span>",2019-02-24,https://www.douban.com/people/181480204/
146,琼斯黄,还行,"<span class=""short"">像看中文版音乐剧，每个环节都学得有模有样，大场面get到精髓，工作态度也认真。差了几口气，但会让心怀热爱的人们觉得未来很有奔头。最大的失望可能是屈楚萧，本来指望他成为中国的刘亚仁呢。</span>",2019-02-06,https://www.douban.com/people/lengleng/
147,瑞波恩,推荐,"<span class=""short"">还是过于煽情了，有诚意无惊喜，评分有虚高嫌疑，口碑两极也暴露了观众的巨大期待与中国科幻尴尬处境的矛盾。其实大刘的科幻原著设定已经很厉害了，太阳衰变，地球末日，借木星来让地球逃离太阳系。。。都是不让西方科幻的脑洞大开。然而影视化效果差强人意，主创的才华没能撑起庞大的野心，叙事凌乱不分主次，一个场面赶一个场面，给人感觉很粗糙，都没时间思考，结果很可惜地落入俗套（多处模仿好莱坞）。接二连三有人出场却少有亮点，宇宙英雄青一色的京片子，无限膨胀的直男癌式英雄主义，笑梗一点也不好笑，泪点也感动不起来，最后竟然沦为春节拜年致辞（为了讨好春节档观众？），拯救世界=回家过年？父子情兄妹情也并没有多动人，最大的亮点就是堪比好莱坞的特效。还得努力呀，然而对于后来者却有相当的借鉴意义，愿我们的科幻片能真的飞向太空！</span>",2019-02-07,https://www.douban.com/people/39690610/
148,阿巴厮,力荐,"<span class=""short"">以后中国还是少拍这种电影了吧，费钱。不是费投资人的钱，是费老百姓的钱，太好看了，总想看，一张票好几十，一天的饭钱了。</span>",2019-02-10,https://www.douban.com/people/lion/
149,国王KING,力荐,"<span class=""short"">燃到飙泪的地球救援，绝望与希望的救赎之路。更重要的是，这是中！国！科！幻！电！影！</span>",2019-02-07,https://www.douban.com/people/problemchildren/
150,雨前羽街,推荐,"<span class=""short"">保守点儿说可能是我国前后5年内的科幻电影高峰了</span>",2019-01-28,https://www.douban.com/people/plumestreet/
151,叶酱,还行,"<span class=""short"">3D看的好晕，还是欣赏不来这种主打特效的电影，以及价值观也是非常中国式了</span>",2019-02-07,https://www.douban.com/people/bluelavender/
152,budweiser,还行,"<span class=""short"">以好莱坞的标准来评价我给三颗星，用好莱坞的标准评价这部片子是对这个片子最起码的尊重，但作为一个中国电影爱好者我打五星。</span>",2019-02-05,https://www.douban.com/people/79499016/
153,清山昔水不在流,较差,"<span class=""short"">中国科幻电影仍有很长的路要走</span>",2019-02-05,https://www.douban.com/people/146996833/
154,渡口无边,还行,"<span class=""short"">所谓的中国首部科幻姗姗来迟，诞生的也只是一个看似工业上成熟而内核依然幼稚的巨婴。命题庞大叙事羸弱，视点的格局也特小，从头开始就踏入煽情尴尬的步调，人物动机紊乱，更别说糟糕的台词和末尾的演讲稿。在涉及到人类生存困境的时候，又全然是个人的私心和情绪化的鲁莽赌博，太儿戏了。科幻只是表层，完全没有渗透到细节设定和人道思想的深度。全球化的救援行动中外国部队全盘缺席，空间站的呈现也只有电话里的联合政府。回看《2001》、《星际穿越》、《地心引力》、《火星救援》这些片子，一直在谦逊地思考生命之于人、人之于宇宙的三元关系，从中以小见大。而《流浪地球》就是人定胜天，一切的理论推演都抵不过满腔热血，到底是私心还是牺牲精神作者自己都没理清，这些种种，也实难以“硬”科幻号称了。</span>",2019-02-05,https://www.douban.com/people/particles/
155,品客,还行,"<span class=""short"">电影有可圈可点的地方，比如冲突和阻碍的设计；也有低级的失误，大量不知所云的镜头和粗糙的群像戏。但给五星的人就像天天在互联网上高呼india no.1的宝莱坞粉丝一样，将这部完成度合格且有着大量瑕疵的2019年版2012顶成了全球水平的大作，且不接受反驳真是让人无语。当然对于国产片宽容是好的，但切记正确看待自己的位置，才能走得更远。3.5星。</span>",2019-02-10,https://www.douban.com/people/inameless/
